work_id,work_type,year,n_amendment_operations,n_history_witnesses,operation_families,latest_version_id
act_public_2015_63,act_public,2022,31,31,amended:19;brought into force:3;inserted:7;repealed:1;replaced:1,act_public_2015_63_en_2022-03-09
act_public_2015_65,act_public,2018,3,3,amended:1;inserted:1;repealed:1,act_public_2015_65_en_2018-12-19
act_public_2015_66,act_public,2018,10,10,amended:4;repealed:1;replaced:5,act_public_2015_66_en_2018-03-31
act_public_2015_67,act_public,2016,1,1,repealed:1,act_public_2015_67_en_2016-08-18
act_public_2015_68,act_public,2016,1,1,repealed:1,act_public_2015_68_en_2016-07-01
act_public_2015_70,act_public,2025,119,119,amended:45;inserted:22;repealed:25;replaced:27,act_public_2015_70_en_2025-04-05
act_public_2015_71,act_public,2017,3,3,brought into force:3,act_public_2015_71_en_2017-04-01
act_public_2015_72,act_public,2017,2,2,__unclassified__:1;brought into force:1,act_public_2015_72_en_2017-12-01
act_public_2015_74,act_public,2017,2,2,__unclassified__:1;brought into force:1,act_public_2015_74_en_2017-12-01
act_public_2015_82,act_public,2018,1,1,repealed:1,act_public_2015_82_en_2018-11-12
act_public_2015_84,act_public,2022,3,3,amended:2;replaced:1,act_public_2015_84_en_2022-07-01
act_public_2015_87,act_public,2023,7,7,amended:4;brought into force:1;inserted:2,act_public_2015_87_en_2023-12-23
act_public_2015_88,act_public,2015,1,1,brought into force:1,act_public_2015_88_en_2015-12-20
act_public_2015_9,act_public,2023,1,1,repealed:1,act_public_2015_9_en_2023-06-15
act_public_2015_90,act_public,2016,1,1,brought into force:1,act_public_2015_90_en_2016-10-03
act_public_2015_91,act_public,2025,33,33,amended:16;brought into force:1;inserted:12;repealed:2;replaced:2,act_public_2015_91_en_2025-03-30
act_public_2016_10,act_public,2017,1,1,amended:1,act_public_2016_10_en_2017-03-01
act_public_2016_100,act_public,2022,11,11,amended:5;inserted:3;replaced:3,act_public_2016_100_en_2022-04-12
act_public_2016_102,act_public,2021,20,20,repealed:20,act_public_2016_102_en_2021-07-01
act_public_2016_103,act_public,2017,1,1,repealed:1,act_public_2016_103_en_2017-12-05
act_public_2016_14,act_public,2023,311,311,inserted:6;repealed:305,act_public_2016_14_en_2023-07-01
act_public_2016_16,act_public,2026,26,26,amended:6;inserted:14;repealed:2;replaced:4,act_public_2016_16_en_2026-04-05
act_public_2016_17,act_public,2023,11,11,amended:7;inserted:4,act_public_2016_17_en_2023-04-05
act_public_2016_18,act_public,2016,1,1,repealed:1,act_public_2016_18_en_2016-08-18
act_public_2016_2,act_public,2024,24,24,amended:8;inserted:4;repealed:9;replaced:3,act_public_2016_2_en_2024-06-30
act_public_2016_20,act_public,2019,4,4,amended:3;repealed:1,act_public_2016_20_en_2019-10-19
act_public_2016_22,act_public,2017,3,3,amended:2;brought into force:1,act_public_2016_22_en_2017-07-01
act_public_2016_23,act_public,2019,1,1,repealed:1,act_public_2016_23_en_2019-12-09
act_public_2016_25,act_public,2018,3,3,repealed:3,act_public_2016_25_en_2018-10-01
act_public_2016_26,act_public,2017,9,9,repealed:9,act_public_2016_26_en_2017-12-05
act_public_2016_30,act_public,2023,1,1,amended:1,act_public_2016_30_en_2023-12-23
act_public_2016_31,act_public,2016,1,1,repealed:1,act_public_2016_31_en_2016-08-18
act_public_2016_32,act_public,2017,4,4,repealed:4,act_public_2016_32_en_2017-07-01
act_public_2016_33,act_public,2022,11,11,amended:5;inserted:3;replaced:3,act_public_2016_33_en_2022-04-12
act_public_2016_36,act_public,2018,2,2,brought into force:1;repealed:1,act_public_2016_36_en_2018-11-26
act_public_2016_37,act_public,2017,1,1,repealed:1,act_public_2016_37_en_2017-08-11
act_public_2016_38,act_public,2017,1,1,repealed:1,act_public_2016_38_en_2017-07-01
act_public_2016_4,act_public,2019,1,1,repealed:1,act_public_2016_4_en_2019-10-01
act_public_2016_40,act_public,2023,3,3,amended:1;inserted:1;replaced:1,act_public_2016_40_en_2023-12-23
act_public_2016_42,act_public,2026,168,168,amended:50;inserted:79;repealed:9;replaced:30,act_public_2016_42_en_2026-05-01
act_public_2016_44,act_public,2017,1,1,brought into force:1,act_public_2016_44_en_2017-01-08
act_public_2016_48,act_public,2026,70,70,amended:27;inserted:28;repealed:4;replaced:11,act_public_2016_48_en_2026-02-17
act_public_2016_49,act_public,2026,66,66,amended:28;editorial change:2;inserted:19;repealed:10;replaced:7,act_public_2016_49_en_2026-02-17
act_public_2016_50,act_public,2023,2,2,amended:1;replaced:1,act_public_2016_50_en_2023-12-20
act_public_2016_51,act_public,2021,2,2,__unclassified__:1;inserted:1,act_public_2016_51_en_2021-10-28
act_public_2016_52,act_public,2021,3,3,inserted:3,act_public_2016_52_en_2021-10-28
act_public_2016_58,act_public,2017,1,1,repealed:1,act_public_2016_58_en_2017-09-01
act_public_2016_6,act_public,2021,19,19,amended:10;inserted:5;repealed:1;replaced:3,act_public_2016_6_en_2021-10-28
act_public_2016_72,act_public,2020,1,1,repealed:1,act_public_2016_72_en_2020-08-01
act_public_2016_73,act_public,2018,1,1,brought into force:1,act_public_2016_73_en_2018-01-31
act_public_2016_74,act_public,2018,1,1,brought into force:1,act_public_2016_74_en_2018-01-31
act_public_2016_75,act_public,2018,2,2,amended:1;brought into force:1,act_public_2016_75_en_2018-01-31
act_public_2016_76,act_public,2018,1,1,brought into force:1,act_public_2016_76_en_2018-01-31
act_public_2016_78,act_public,2018,1,1,brought into force:1,act_public_2016_78_en_2018-01-31
act_public_2016_79,act_public,2018,1,1,brought into force:1,act_public_2016_79_en_2018-01-31
act_public_2016_80,act_public,2018,1,1,brought into force:1,act_public_2016_80_en_2018-01-31
act_public_2016_85,act_public,2017,4,4,repealed:4,act_public_2016_85_en_2017-05-15
act_public_2016_88,act_public,2016,11,11,amended:5;inserted:3;replaced:3,act_public_2016_88_en_2016-11-29
act_public_2016_89,act_public,2017,1,1,brought into force:1,act_public_2016_89_en_2017-02-24
act_public_2016_9,act_public,2017,4,4,amended:4,act_public_2016_9_en_2017-03-01
act_public_2016_90,act_public,2025,87,87,amended:62;brought into force:1;inserted:13;repealed:6;replaced:5,act_public_2016_90_en_2025-07-31
act_public_2016_92,act_public,2016,1,1,__missing__:1,act_public_2016_92_en_2016-11-29
act_public_2016_93,act_public,2022,13,13,amended:7;inserted:3;replaced:3,act_public_2016_93_en_2022-04-12
act_public_2016_94,act_public,2022,14,14,amended:6;inserted:3;repealed:2;replaced:3,act_public_2016_94_en_2022-04-12
act_public_2016_95,act_public,2022,9,9,amended:6;replaced:3,act_public_2016_95_en_2022-04-12
act_public_2016_96,act_public,2022,36,36,amended:16;inserted:17;replaced:3,act_public_2016_96_en_2022-07-01
act_public_2016_97,act_public,2018,8,8,repealed:8,act_public_2016_97_en_2018-04-01
act_public_2017_10,act_public,2025,48,48,amended:27;inserted:11;repealed:3;replaced:7,act_public_2017_10_en_2025-11-27
act_public_2017_12,act_public,2017,1,1,brought into force:1,act_public_2017_12_en_2017-08-09
act_public_2017_14,act_public,2018,4,4,amended:3;brought into force:1,act_public_2017_14_en_2018-03-29
act_public_2017_15,act_public,2020,19,19,repealed:19,act_public_2017_15_en_2020-07-01
act_public_2017_16,act_public,2017,2,2,brought into force:2,act_public_2017_16_en_2017-08-18
act_public_2017_17,act_public,2025,87,87,amended:35;inserted:22;repealed:9;replaced:21,act_public_2017_17_en_2025-11-13
act_public_2017_19,act_public,2017,1,1,repealed:1,act_public_2017_19_en_2017-08-11
act_public_2017_20,act_public,2020,62,62,amended:19;inserted:1;repealed:40;replaced:2,act_public_2017_20_en_2020-08-01
act_public_2017_22,act_public,2017,1,1,repealed:1,act_public_2017_22_en_2017-12-20
act_public_2017_23,act_public,2017,1,1,repealed:1,act_public_2017_23_en_2017-07-01
act_public_2017_24,act_public,2026,105,105,amended:71;inserted:17;repealed:8;replaced:9,act_public_2017_24_en_2026-01-01
act_public_2017_25,act_public,2017,1,1,repealed:1,act_public_2017_25_en_2017-08-11
act_public_2017_26,act_public,2018,4,4,repealed:4,act_public_2017_26_en_2018-07-01
act_public_2017_28,act_public,2025,1,1,repealed:1,act_public_2017_28_en_2025-11-13
act_public_2017_29,act_public,2025,122,122,amended:72;inserted:40;repealed:2;replaced:8,act_public_2017_29_en_2025-07-29
act_public_2017_3,act_public,2018,2,2,repealed:2,act_public_2017_3_en_2018-04-01
act_public_2017_30,act_public,2025,92,92,amended:51;brought into force:1;inserted:21;repealed:11;replaced:8,act_public_2017_30_en_2025-11-27
act_public_2017_31,act_public,2019,12,12,amended:8;repealed:1;replaced:3,act_public_2017_31_en_2019-07-01
act_public_2017_36,act_public,2018,1,1,repealed:1,act_public_2017_36_en_2018-08-21
act_public_2017_37,act_public,2018,1,1,repealed:1,act_public_2017_37_en_2018-07-01
act_public_2017_38,act_public,2022,10,10,amended:4;inserted:3;replaced:3,act_public_2017_38_en_2022-04-12
act_public_2017_39,act_public,2022,11,11,amended:4;inserted:2;repealed:2;replaced:3,act_public_2017_39_en_2022-04-12
act_public_2017_4,act_public,2025,15,15,amended:11;inserted:1;repealed:1;replaced:2,act_public_2017_4_en_2025-08-01
act_public_2017_41,act_public,2022,9,9,amended:3;inserted:3;replaced:3,act_public_2017_41_en_2022-04-12
act_public_2017_47,act_public,2018,1,1,repealed:1,act_public_2017_47_en_2018-12-19
act_public_2017_49,act_public,2018,1,1,brought into force:1,act_public_2017_49_en_2018-05-27
act_public_2017_5,act_public,2026,31,31,amended:13;inserted:4;repealed:11;replaced:3,act_public_2017_5_en_2026-01-24
act_public_2017_51,act_public,2019,7,7,amended:1;repealed:6,act_public_2017_51_en_2019-03-18
act_public_2017_52,act_public,2025,8,8,amended:3;inserted:2;repealed:2;replaced:1,act_public_2017_52_en_2025-11-13
act_public_2017_7,act_public,2025,12,12,amended:3;inserted:5;repealed:1;replaced:3,act_public_2017_7_en_2025-08-27
act_public_2018_10,act_public,2019,1,1,repealed:1,act_public_2018_10_en_2019-06-30
act_public_2018_11,act_public,2018,1,1,repealed:1,act_public_2018_11_en_2018-12-19
act_public_2018_12,act_public,2018,1,1,repealed:1,act_public_2018_12_en_2018-08-21
act_public_2018_13,act_public,2018,1,1,repealed:1,act_public_2018_13_en_2018-08-21
act_public_2018_14,act_public,2025,12,12,amended:4;inserted:5;replaced:3,act_public_2018_14_en_2025-11-27
act_public_2018_16,act_public,2019,1,1,amended:1,act_public_2018_16_en_2019-03-18
act_public_2018_17,act_public,2019,1,1,brought into force:1,act_public_2018_17_en_2019-04-01
act_public_2018_18,act_public,2022,11,11,amended:4;inserted:1;repealed:3;replaced:3,act_public_2018_18_en_2022-04-12
act_public_2018_19,act_public,2022,6,6,amended:3;replaced:3,act_public_2018_19_en_2022-04-12
act_public_2018_23,act_public,2019,1,1,repealed:1,act_public_2018_23_en_2019-09-24
act_public_2018_24,act_public,2019,1,1,repealed:1,act_public_2018_24_en_2019-07-01
act_public_2018_28,act_public,2022,10,10,amended:4;inserted:3;replaced:3,act_public_2018_28_en_2022-04-12
act_public_2018_29,act_public,2020,1,1,brought into force:1,act_public_2018_29_en_2020-12-13
act_public_2018_30,act_public,2019,1,1,repealed:1,act_public_2018_30_en_2019-11-01
act_public_2018_32,act_public,2026,776,776,amended:290;editorial change:1;inserted:353;repealed:42;replaced:90,act_public_2018_32_en_2026-04-01
act_public_2018_33,act_public,2026,39,39,__missing__:1;amended:26;editorial change:1;inserted:4;repealed:3;replaced:4,act_public_2018_33_en_2026-03-02B
act_public_2018_34,act_public,2022,1,1,amended:1,act_public_2018_34_en_2022-07-01
act_public_2018_35,act_public,2020,1,1,repealed:1,act_public_2018_35_en_2020-08-01
act_public_2018_4,act_public,2025,190,190,amended:54;brought into force:3;inserted:84;repealed:27;replaced:22,act_public_2018_4_en_2025-09-24
act_public_2018_40,act_public,2020,1,1,repealed:1,act_public_2018_40_en_2020-08-01
act_public_2018_43,act_public,2020,1,1,repealed:1,act_public_2018_43_en_2020-08-01
act_public_2018_45,act_public,2019,1,1,brought into force:1,act_public_2018_45_en_2019-01-21
act_public_2018_46,act_public,2024,56,56,amended:32;editorial change:1;inserted:7;repealed:2;replaced:14,act_public_2018_46_en_2024-06-30
act_public_2018_5,act_public,2020,44,44,amended:5;inserted:26;repealed:13,act_public_2018_5_en_2020-03-23
act_public_2018_50,act_public,2019,2,2,brought into force:2,act_public_2018_50_en_2019-10-29
act_public_2018_51,act_public,2019,2,2,brought into force:2,act_public_2018_51_en_2019-10-29
act_public_2018_52,act_public,2021,3,3,repealed:1;replaced:2,act_public_2018_52_en_2021-06-04
act_public_2018_55,act_public,2022,11,11,amended:2;brought into force:1;inserted:5;repealed:1;replaced:2,act_public_2018_55_en_2022-04-12
act_public_2018_56,act_public,2019,1,1,repealed:1,act_public_2018_56_en_2019-12-20
act_public_2018_57,act_public,2022,11,11,amended:6;repealed:3;replaced:2,act_public_2018_57_en_2022-09-01
act_public_2018_6,act_public,2020,1,1,repealed:1,act_public_2018_6_en_2020-08-01
act_public_2018_7,act_public,2020,5,5,amended:5,act_public_2018_7_en_2020-12-01
act_public_2018_8,act_public,2018,1,1,repealed:1,act_public_2018_8_en_2018-08-21
act_public_2019_1,act_public,2024,1,1,repealed:1,act_public_2019_1_en_2024-07-01
act_public_2019_15,act_public,2020,1,1,repealed:1,act_public_2019_15_en_2020-04-01
act_public_2019_18,act_public,2020,1,1,repealed:1,act_public_2019_18_en_2020-08-01
act_public_2019_19,act_public,2025,33,33,amended:19;inserted:7;repealed:2;replaced:5,act_public_2019_19_en_2025-10-25
act_public_2019_20,act_public,2019,1,1,repealed:1,act_public_2019_20_en_2019-09-24
act_public_2019_21,act_public,2024,6,6,amended:1;inserted:3;replaced:2,act_public_2019_21_en_2024-07-01
act_public_2019_28,act_public,2020,9,9,amended:5;brought into force:1;replaced:3,act_public_2019_28_en_2020-09-01
act_public_2019_29,act_public,2022,23,23,amended:10;brought into force:1;inserted:9;repealed:1;replaced:2,act_public_2019_29_en_2022-05-25
act_public_2019_3,act_public,2024,1,1,replaced:1,act_public_2019_3_en_2024-02-22
act_public_2019_33,act_public,2020,5,5,repealed:4;replaced:1,act_public_2019_33_en_2020-03-31
act_public_2019_34,act_public,2019,1,1,repealed:1,act_public_2019_34_en_2019-09-24
act_public_2019_35,act_public,2019,1,1,repealed:1,act_public_2019_35_en_2019-09-24
act_public_2019_38,act_public,2021,2,2,inserted:1;repealed:1,act_public_2019_38_en_2021-10-28
act_public_2019_40,act_public,2025,13,13,amended:3;inserted:7;repealed:1;replaced:2,act_public_2019_40_en_2025-11-27
act_public_2019_43,act_public,2020,1,1,brought into force:1,act_public_2019_43_en_2020-01-04
act_public_2019_44,act_public,2021,1,1,inserted:1,act_public_2019_44_en_2021-10-28
act_public_2019_46,act_public,2021,2,2,amended:1;brought into force:1,act_public_2019_46_en_2021-03-14
act_public_2019_48,act_public,2020,1,1,repealed:1,act_public_2019_48_en_2020-08-07
act_public_2019_49,act_public,2020,1,1,repealed:1,act_public_2019_49_en_2020-07-01
act_public_2019_5,act_public,2020,8,8,amended:5;repealed:2;replaced:1,act_public_2019_5_en_2020-03-23
act_public_2019_50,act_public,2021,14,14,amended:7;inserted:3;repealed:2;replaced:2,act_public_2019_50_en_2021-10-28
act_public_2019_51,act_public,2026,6,6,amended:6,act_public_2019_51_en_2026-05-07
act_public_2019_52,act_public,2020,1,1,repealed:1,act_public_2019_52_en_2020-08-01
act_public_2019_53,act_public,2025,9,9,amended:1;inserted:6;repealed:1;replaced:1,act_public_2019_53_en_2025-03-30
act_public_2019_58,act_public,2026,117,117,amended:37;brought into force:1;inserted:33;repealed:35;replaced:11,act_public_2019_58_en_2026-03-17
act_public_2019_59,act_public,2026,7,7,amended:2;brought into force:1;repealed:4,act_public_2019_59_en_2026-03-17
act_public_2019_65,act_public,2020,1,1,brought into force:1,act_public_2019_65_en_2020-11-30
act_public_2019_66,act_public,2021,4,4,amended:2;brought into force:1;inserted:1,act_public_2019_66_en_2021-10-28
act_public_2019_67,act_public,2021,3,3,brought into force:1;inserted:2,act_public_2019_67_en_2021-10-28
act_public_2019_71,act_public,2022,5,5,inserted:4;repealed:1,act_public_2019_71_en_2022-07-02
act_public_2019_73,act_public,2023,5,5,amended:1;inserted:1;repealed:2;replaced:1,act_public_2019_73_en_2023-12-23
act_public_2019_76,act_public,2025,8,8,amended:6;replaced:2,act_public_2019_76_en_2025-11-27
act_public_2019_78,act_public,2020,1,1,repealed:1,act_public_2019_78_en_2020-08-01
act_public_2019_79,act_public,2023,106,106,amended:43;inserted:52;repealed:1;replaced:10,act_public_2019_79_en_2023-11-28
act_public_2019_8,act_public,2021,14,14,amended:5;brought into force:2;repealed:5;replaced:2,act_public_2019_8_en_2021-03-15
act_public_2019_81,act_public,2021,10,10,amended:3;brought into force:4;inserted:2;replaced:1,act_public_2019_81_en_2021-12-01
act_public_2019_82,act_public,2020,1,1,repealed:1,act_public_2019_82_en_2020-12-12
act_public_2020_1,act_public,2020,1,1,repealed:1,act_public_2020_1_en_2020-08-01
act_public_2020_11,act_public,2020,1,1,repealed:1,act_public_2020_11_en_2020-08-07
act_public_2020_12,act_public,2024,224,224,amended:66;inserted:48;repealed:89;replaced:21,act_public_2020_12_en_2024-11-26
act_public_2020_14,act_public,2023,80,80,__unclassified__:3;amended:48;inserted:6;repealed:17;replaced:6,act_public_2020_14_en_2023-10-01
act_public_2020_19,act_public,2021,18,18,amended:14;repealed:1;replaced:3,act_public_2020_19_en_2021-11-28
